TIMESTAMP,Soil moisture at - 0.04 m (%),Soil moisture at - 0.1 m (%),Soil moisture at - 0.2 m (%),Soil moisture at - 0.4 m (%),Soil moisture at - 0.8 m (%),Soil moisture at - 1.2 m (%),Soil moisture at - 1.6 m (%),Soil temperature at - 0.04 m (K),Soil temperature at - 0.1 m (K),Soil temperature at - 0.2 m (K),Soil temperature at - 0.4 m (K),Soil temperature at - 0.8 m (K),Soil temperature at - 1.2 m (K),Soil temperature at - 1.6 m (K)
2016-01-01,7.897694444444444,7.523868055555555,8.694236111111111,9.01611111111111,5.368791666666667,4.093548611111111,6.058041666666666,260.64215277777777,261.30118055555556,261.85451388888885,263.3252777777777,265.33504166666665,268.2751111111111,269.7020347222222
2016-01-02,7.99182638888889,7.594249999999999,8.745416666666667,9.012638888888889,5.350888888888889,4.060958333333334,6.008416666666666,261.2884027777778,261.8074305555555,262.20229166666667,263.3686111111111,265.21314583333333,268.0861111111111,269.51045138888884
2016-01-03,7.992500000000001,7.606875,8.766805555555557,9.033472222222224,5.342833333333334,4.033590277777778,5.9621875,261.3254861111111,261.94930555555555,262.3847222222222,263.5315972222222,265.20388888888886,267.9219722222222,269.3325
2016-01-04,7.960069444444445,7.581465277777777,8.749236111111111,9.025833333333331,5.336756944444445,4.012583333333334,5.923819444444444,261.15215277777776,261.78451388888885,262.2822222222222,263.5011111111111,265.1720486111111,267.79122916666665,269.17204166666664
2016-01-05,7.913791666666667,7.539,8.703055555555556,8.995694444444446,5.324597222222222,3.993715277777778,5.892173611111111,260.7784027777777,261.45881944444443,261.9788194444444,263.3203472222222,265.07180555555556,267.6731111111111,269.0305625
2016-01-06,7.867916666666667,7.492555555555556,8.651180555555555,8.954097222222224,5.299729166666666,3.9742847222222224,5.860423611111112,260.3230555555555,261.07902777777775,261.64444444444445,263.09027777777777,264.916875,267.5483194444444,268.8961111111111
2016-01-07,7.869888888888888,7.490423611111112,8.643958333333334,8.924444444444443,5.274576388888889,3.9517152777777778,5.830069444444444,260.37819444444443,261.0947222222222,261.62152777777777,262.9519444444444,264.7463888888889,267.40905555555554,268.76004166666667
2016-01-08,7.799826388888889,7.428208333333334,8.583055555555555,8.882430555555555,5.252611111111111,3.93075,5.799722222222222,259.75854166666664,260.59187499999996,261.20673611111107,262.72006944444445,264.58694444444444,267.2641597222222,268.6191666666666
2016-01-09,7.754833333333333,7.384451388888889,8.533333333333333,8.83013888888889,5.221395833333333,3.908604166666666,5.768881944444445,259.4414583333333,260.32638888888886,260.9011111111111,262.4495833333333,264.3765972222222,267.11384027777774,268.4789097222222
2016-01-10,7.715840277777777,7.342881944444445,8.488125,8.77986111111111,5.1897569444444445,3.8845347222222224,5.737993055555555,259.17256944444443,260.1892361111111,260.61368055555556,262.1834722222222,264.15277777777777,266.9510625,268.3323819444444
2016-01-11,7.742173611111111,7.3578125,8.493749999999999,8.751111111111111,5.161569444444444,3.860256944444444,5.707513888888888,259.3997222222222,260.0965972222222,260.6609722222222,262.0465277777777,263.9499305555555,266.7790347222222,268.18090277777776
2016-01-12,7.673354166666666,7.302277777777778,8.436805555555557,8.716527777777777,5.138145833333334,3.837208333333333,5.676611111111111,258.8128472222222,259.6426388888889,260.3270833333333,261.8593055555555,263.7882638888889,266.6111319444444,268.0249166666666
2016-01-13,7.597826388888889,7.225916666666666,8.351875,8.647291666666668,5.10425,3.814388888888889,5.6461250000000005,258.32645833333333,259.13652777777776,259.83340277777774,261.48375,263.54520833333333,266.4452083333333,267.87112499999995
2016-01-14,7.553770833333333,7.174506944444444,8.288541666666667,8.58236111111111,5.063993055555556,3.789,5.616201388888888,258.00166666666667,258.79243055555554,259.47993055555554,261.1375,263.2595138888889,266.2595138888889,267.7133333333333
2016-01-15,7.610868055555555,7.20825,8.30111111111111,8.54923611111111,5.028923611111111,3.762118055555556,5.584965277777778,258.58590277777773,259.1473611111111,259.6355555555555,260.9828472222222,263.0047222222222,266.05759027777776,267.5434097222222
2016-01-16,7.650388888888888,7.246576388888889,8.342638888888889,8.56,5.0144375,3.736479166666667,5.553263888888889,258.8353472222222,259.4033333333333,259.9311111111111,261.1078472222222,262.90243055555555,265.86263194444444,267.3671875
2016-01-17,7.673131944444445,7.265645833333333,8.357152777777777,8.564722222222223,5.011576388888889,3.717694444444444,5.523187500000001,259.01944444444445,259.56611111111107,260.03125,261.1540972222222,262.8659722222222,265.70762499999995,267.20406944444443
2016-01-18,7.673638888888888,7.267666666666667,8.359652777777777,8.568888888888889,5.006020833333333,3.701118055555556,5.497111111111112,259.0142361111111,259.6088194444444,260.07888888888886,261.19861111111106,262.8401388888889,265.5827986111111,267.0592986111111
2016-01-19,7.688993055555555,7.285694444444445,8.37576388888889,8.575,4.9985625,3.688618055555555,5.4745625,259.17312499999997,259.76326388888884,260.22166666666664,261.2648611111111,262.8199305555555,265.4802361111111,266.93204166666663
2016-01-20,7.633340277777778,7.244180555555555,8.347569444444444,8.567291666666668,4.996416666666667,3.677597222222222,5.455236111111111,258.7782638888889,259.4498611111111,260.0550694444444,261.2288194444444,262.7991666666666,265.3918680555555,266.81850694444444
2016-01-21,7.573513888888889,7.180479166666667,8.28076388888889,8.520347222222222,4.982048611111111,3.667597222222222,5.437909722222222,258.1564583333333,258.81263888888884,259.53472222222223,260.9089583333333,262.6686805555555,265.30636805555554,266.71606944444443
