,Name,Group,Measured,Modelled,Residual,Weight,Weighted_Residual,Absolute_Residual,Weighted_Absolute_Residual,Weighted_Sq_Residual,Phi_Percent
31,stemp_0.04_31,temp,258.3584,258.224359122,0.1340408785,0.0002333198,3.1274390963444296e-05,0.1340408785,3.1274390963444296e-05,9.780875301343662e-10,4.256733985372319e-05
32,stemp_0.04_32,temp,258.1115,257.731743372,0.3797566281,0.0002333198,8.860474051696638e-05,0.3797566281,8.860474051696638e-05,7.850800042078945e-09,0.00034167460806793973
33,stemp_0.04_33,temp,258.1543,257.584662125,0.5696378752,0.0002333198,0.00013290779511408897,0.5696378752,0.00013290779511408897,1.766448200208865e-08,0.0007687757849438963
34,stemp_0.04_34,temp,258.024,256.827050403,1.1969495969,0.0002333198,0.0002792720405587886,1.1969495969,0.0002792720405587886,7.799287263786966e-08,0.003394327208412792
35,stemp_0.04_35,temp,257.3147,256.304734823,1.0099651774,0.0002333198,0.00023564487319793252,1.0099651774,0.00023564487319793252,5.5528506264469694e-08,0.0024166556927727742
36,stemp_0.04_36,temp,257.6429,257.040288637,0.6026113635,0.0002333198,0.0001406011628095473,0.6026113635,0.0001406011628095473,1.9768686983396827e-08,0.000860352873702954
37,stemp_0.04_37,temp,258.2466,258.51378641,-0.2671864101,0.0002333198,-6.233987976724998e-05,0.2671864101,6.233987976724998e-05,3.886260609395183e-09,0.00016913391800173165
38,stemp_0.04_38,temp,258.7183,259.300257637,-0.5819576373,0.0002333198,-0.00013578223954330856,0.5819576373,0.00013578223954330856,1.843681657539643e-08,0.0008023885519508083
39,stemp_0.04_39,temp,259.7881,261.109401553,-1.3213015528,0.0002333198,-0.00030828581403898546,1.3213015528,0.00030828581403898546,9.504014313767992e-08,0.0041362413363273814
40,stemp_0.04_40,temp,260.7248,261.753975892,-1.0291758916,0.0002333198,-0.00024012711319293368,1.0291758916,0.00024012711319293368,5.766103049037198e-08,0.0025094652631573494
41,stemp_0.04_41,temp,261.447,262.478565387,-1.031565387,0.0002333198,-0.0002406846297817626,1.031565387,0.0002406846297817626,5.792909101318412e-08,0.002521131523102759
42,stemp_0.04_42,temp,261.6849,261.414786883,0.2701131173,0.0002333198,6.302273850581254e-05,0.2701131173,6.302273850581254e-05,3.971865568772027e-09,0.00017285953077838948
43,stemp_0.04_43,temp,261.0959,260.887156414,0.2087435855,0.0002333198,4.8704011620142904e-05,0.2087435855,4.8704011620142904e-05,2.372080747895015e-09,0.00010323530793021114
44,stemp_0.04_44,temp,260.2286,259.847784642,0.3808153585,0.0002333198,8.88517632821483e-05,0.3808153585,8.88517632821483e-05,7.894635838346916e-09,0.0003435823854191559
45,stemp_0.04_45,temp,259.7093,259.475724732,0.2335752681,0.0002333198,5.4497734838038384e-05,0.2335752681,5.4497734838038384e-05,2.9700031024771425e-09,0.0001292574821114312
46,stemp_0.04_46,temp,259.466,259.296595844,0.1694041562,0.0002333198,3.952534384375276e-05,0.1694041562,3.952534384375276e-05,1.562252805966884e-09,6.799079231680763e-05
47,stemp_0.04_47,temp,259.7737,259.453242179,0.3204578213,0.0002333198,7.476915477415175e-05,0.3204578213,7.476915477415175e-05,5.590426505641059e-09,0.00024330090882581203
48,stemp_0.04_48,temp,259.1318,258.088885547,1.0429144527,0.0002333198,0.0002433325915210735,1.0429144527,0.0002433325915210735,5.9210750096361604e-08,0.0025769105981746313
49,stemp_0.04_49,temp,257.7107,255.769004774,1.9416952255,0.0002333198,0.00045303594167461493,1.9416952255,0.00045303594167461493,2.052415644490051e-07,0.008932316543091425
50,stemp_0.04_50,temp,258.4454,258.355470834,0.0899291659,0.0002333198,2.098225500195482e-05,0.0899291659,2.098225500195482e-05,4.402550249670581e-10,1.916033554533473e-05
51,stemp_0.04_51,temp,260.2622,260.056617283,0.2055827169,0.0002333198,4.796651839056462e-05,0.2055827169,4.796651839056462e-05,2.300786886512374e-09,0.00010013252833895902
52,stemp_0.04_52,temp,260.3295,259.223047568,1.1064524319,0.0002333198,0.00025815726012042164,1.1064524319,0.00025815726012042164,6.664517095288304e-08,0.002900463970919994
53,stemp_0.04_53,temp,259.2512,257.837938767,1.4132612331,0.0002333198,0.0003297418282546454,1.4132612331,0.0003297418282546454,1.0872967330071607e-07,0.00473202327294782
54,stemp_0.04_54,temp,258.8309,257.53742511,1.2934748904,0.0002333198,0.0003017933027331499,1.2934748904,0.0003017933027331499,9.107919757458267e-08,0.003963857055031724
55,stemp_0.04_55,temp,259.5171,258.346601194,1.1704988059,0.0002333198,0.00027310054729282686,1.1704988059,0.00027310054729282686,7.458390893164156e-08,0.003245965725251786
56,stemp_0.04_56,temp,260.7429,260.746673886,-0.00377388559997,0.0002333198,-8.805222334078805e-07,0.00377388559997,8.805222334078805e-07,7.75319403525602e-13,3.374266977979606e-08
57,stemp_0.04_57,temp,261.9282,262.111634362,-0.1834343623,0.0002333198,-4.279886872496354e-05,0.1834343623,4.279886872496354e-05,1.8317431641366621e-09,7.971928011578674e-05
58,stemp_0.04_58,temp,262.9612,263.617059562,-0.6558595617,0.0002333198,-0.0001530250217639317,0.6558595617,0.0001530250217639317,2.3416657285851766e-08,0.0010191161610945806
59,stemp_0.04_59,temp,263.9252,264.682036388,-0.756836388,0.0002333198,-0.0001765849146808824,0.756836388,0.0001765849146808824,3.118223209285451e-08,0.0013570816823642218
60,stemp_0.04_60,temp,263.8185,262.886617949,0.9318820512,0.0002333198,0.00021742653380957378,0.9318820512,0.00021742653380957378,4.727429760444573e-08,0.002057424341355262
61,stemp_0.04_61,temp,263.7587,263.448720327,0.3099796731,0.0002333198,7.232439533175738e-05,0.3099796731,7.232439533175738e-05,5.230818160104329e-09,0.00022765039679383241
62,stemp_0.04_62,temp,264.8083,265.558302378,-0.7500023775,0.0002333198,-0.0001749904047178245,0.7500023775,0.0001749904047178245,3.0621641743308015e-08,0.0013326842340861673
63,stemp_0.04_63,temp,264.1016,263.711460081,0.3901399192,0.0002333198,9.102736791976016e-05,0.3901399192,9.102736791976016e-05,8.285981710399382e-09,0.0003606141460977942
64,stemp_0.04_64,temp,264.3032,265.005392507,-0.7021925073,0.0002333198,-0.00016383541536473456,0.7021925073,0.00016383541536473456,2.68420433277351e-08,0.001168192360598951
65,stemp_0.04_65,temp,265.5906,266.47231153,-0.8817115302,0.0002333198,-0.00020572075788395799,0.8817115302,0.00020572075788395799,4.2321030224350065e-08,0.0018418532299170785
